UNITID,OPEID6,INSTNM,CONTROL,MAIN,CIPCODE,CIPDESC,CREDLEV,CREDDESC,IPEDSCOUNT1,IPEDSCOUNT2,EARN_COUNT_NWNE_HI_1YR,EARN_CNTOVER150_HI_1YR,EARN_COUNT_WNE_HI_1YR,EARN_MDN_HI_1YR,EARN_COUNT_NWNE_HI_2YR,EARN_CNTOVER150_HI_2YR,EARN_COUNT_WNE_HI_2YR,EARN_MDN_HI_2YR,BBRR2_FED_COMP_N,BBRR2_FED_COMP_DFLT,BBRR2_FED_COMP_DLNQ,BBRR2_FED_COMP_FBR,BBRR2_FED_COMP_DFR,BBRR2_FED_COMP_NOPROG,BBRR2_FED_COMP_MAKEPROG,BBRR2_FED_COMP_PAIDINFULL,BBRR2_FED_COMP_DISCHARGE,BBRR3_FED_COMP_N,BBRR3_FED_COMP_DFLT,BBRR3_FED_COMP_DLNQ,BBRR3_FED_COMP_FBR,BBRR3_FED_COMP_DFR,BBRR3_FED_COMP_NOPROG,BBRR3_FED_COMP_MAKEPROG,BBRR3_FED_COMP_PAIDINFULL,BBRR3_FED_COMP_DISCHARGE,EARN_COUNT_PELL_WNE_1YR,EARN_PELL_WNE_MDN_1YR,EARN_COUNT_NOPELL_WNE_1YR,EARN_NOPELL_WNE_MDN_1YR,EARN_COUNT_MALE_WNE_1YR,EARN_MALE_WNE_MDN_1YR,EARN_COUNT_NOMALE_WNE_1YR,EARN_NOMALE_WNE_MDN_1YR,EARN_COUNT_NE_3YR,EARN_NE_MDN_3YR,EARN_COUNT_WNE_3YR,EARN_CNTOVER150_3YR,EARN_COUNT_PELL_NE_3YR,EARN_PELL_NE_MDN_3YR,EARN_COUNT_NOPELL_NE_3YR,EARN_NOPELL_NE_MDN_3YR,EARN_COUNT_MALE_NE_3YR,EARN_MALE_NE_MDN_3YR,EARN_COUNT_NOMALE_NE_3YR,EARN_NOMALE_NE_MDN_3YR,EARN_COUNT_NWNE_1YR,EARN_COUNT_WNE_1YR,EARN_MDN_1YR,EARN_GT_THRESHOLD_1YR,EARN_COUNT_HIGH_CRED_1YR,EARN_IN_STATE_1YR,EARN_COUNT_NWNE_4YR,EARN_COUNT_WNE_4YR,EARN_MDN_4YR,EARN_GT_THRESHOLD_4YR,EARN_COUNT_PELL_WNE_4YR,EARN_PELL_WNE_MDN_4YR,EARN_COUNT_NOPELL_WNE_4YR,EARN_NOPELL_WNE_MDN_4YR,EARN_COUNT_MALE_WNE_4YR,EARN_MALE_WNE_MDN_4YR,EARN_COUNT_NOMALE_WNE_4YR,EARN_NOMALE_WNE_MDN_4YR,EARN_COUNT_HIGH_CRED_4YR,EARN_IN_STATE_4YR,BBRR1_FED_COMP_N,BBRR1_FED_COMP_DFLT,BBRR1_FED_COMP_DLNQ,BBRR1_FED_COMP_FBR,BBRR1_FED_COMP_DFR,BBRR1_FED_COMP_NOPROG,BBRR1_FED_COMP_MAKEPROG,BBRR1_FED_COMP_PAIDINFULL,BBRR1_FED_COMP_DISCHARGE,BBRR4_FED_COMP_N,BBRR4_FED_COMP_DFLT,BBRR4_FED_COMP_DLNQ,BBRR4_FED_COMP_FBR,BBRR4_FED_COMP_DFR,BBRR4_FED_COMP_NOPROG,BBRR4_FED_COMP_MAKEPROG,BBRR4_FED_COMP_PAIDINFULL,BBRR4_FED_COMP_DISCHARGE,DISTANCE,EARN_COUNT_NWNE_5YR,EARN_COUNT_WNE_5YR,EARN_MDN_5YR,EARN_GT_THRESHOLD_5YR,EARN_COUNT_PELL_WNE_5YR,EARN_PELL_WNE_MDN_5YR,EARN_COUNT_NOPELL_WNE_5YR,EARN_NOPELL_WNE_MDN_5YR,EARN_COUNT_MALE_WNE_5YR,EARN_MALE_WNE_MDN_5YR,EARN_COUNT_NOMALE_WNE_5YR,EARN_NOMALE_WNE_MDN_5YR,EARN_COUNT_HIGH_CRED_5YR,EARN_IN_STATE_5YR,EARN_COUNT_WNE_4YR_NAT,EARN_MDN_4YR_NAT,EARN_P25_4YR_NAT,EARN_P75_4YR_NAT
110644.0,1313,University of California-Davis,Public,1,181,Veterinary Biomedical and Clinical Sciences.,7,First Professional Degree,0.0,0.0,PS,PS,PS,PS,4,201,207,81886,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,69,94843,123,93541,28,91851,163,94319,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,191,93981,182,PS,131,5,171,149260,PS,59,118851,143,118033,45,124783,157,115709,PS,132,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,2,206,128817,195,60,140444,146,126175,45,139589,161,123994,PS,133,173,148496,95255,184135
110644.0,1313,University of California-Davis,Public,1,199,"Agricultural/Animal/Plant/Veterinary Science and Related Fields, Other.",3,Bachelor's Degree,1.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,199,"Agricultural/Animal/Plant/Veterinary Science and Related Fields, Other.",5,Master's Degree,0.0,2.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,199,"Agricultural/Animal/Plant/Veterinary Science and Related Fields, Other.",6,Doctoral Degree,13.0,3.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,227.0,241.0,8,136,164,34746,7,74,94,41406,117,<=0.10,<=0.10,<=0.10,<=0.10,<=0.10,0.50 - 0.59,0.20 - 0.29,<=0.10,106,<=0.10,<=0.10,0.10 - 0.19,<=0.10,<=0.10,0.40 - 0.49,0.30 - 0.39,<=0.10,132,38992,71,39062,65,39608,141,38277,91,52450,84,78,60,49269,31,63868,34,56488,57,51443,20,205,38954,136,PS,189,7,176,65983,PS,53,61726,30,64692,32,67720,52,60922,PS,75,175,<=0.10,<=0.10,0.50 - 0.59,<=0.10,<=0.10,0.20 - 0.29,0.10 - 0.19,<=0.10,106,<=0.10,<=0.10,0.30 - 0.39,<=0.10,<=0.10,0.10 - 0.19,0.40 - 0.49,<=0.10,1,8,87,74836,80,57,72507,29,77799,29,84447,59,71717,PS,78,15907,55012,39435,72794
110644.0,1313,University of California-Davis,Public,1,301,Natural Resources Conservation and Research.,5,Master's Degree,26.0,29.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2674,74607,55183,98711
110644.0,1313,University of California-Davis,Public,1,301,Natural Resources Conservation and Research.,8,Graduate/Professional Certificate,0.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,305,Forestry.,3,Bachelor's Degree,14.0,15.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,306,Wildlife and Wildlands Science and Management.,3,Bachelor's Degree,100.0,77.0,0,57,78,23267,PS,PS,PS,PS,44,PS,PS,PS,PS,PS,0.40 - 0.59,0.20 - 0.39,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,53,29927,24,29919,20,28923,57,30627,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,77,29896,38,PS,71,PS,67,46209,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,57,<=0.20,<=0.20,0.40 - 0.59,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1774,45338,34233,59315
110644.0,1313,University of California-Davis,Public,1,399,"Natural Resources and Conservation, Other.",3,Bachelor's Degree,0.0,0.0,1,19,23,32303,9,52,71,27280,49,PS,PS,PS,PS,PS,0.40 - 0.59,PS,PS,74,<=0.20,<=0.20,<=0.20,<=0.20,<=0.20,0.20 - 0.39,0.20 - 0.39,<=0.20,PS,PS,PS,PS,PS,PS,PS,PS,72,29003,62,48,50,29650,PS,PS,24,35975,48,27653,1,PS,PS,PS,PS,PS,7,PS,PS,43,46,43109,18,49215,19,54718,44,40164,PS,55,10,PS,PS,PS,PS,PS,PS,PS,PS,74,<=0.20,<=0.20,0.20 - 0.39,<=0.20,<=0.20,<=0.20,0.20 - 0.39,<=0.20,1,2,70,50657,57,46,50361,24,50724,24,66390,45,50001,PS,61,196,48754,35655,68375
110644.0,1313,University of California-Davis,Public,1,403,"City/Urban, Community, and Regional Planning.",3,Bachelor's Degree,0.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,403,"City/Urban, Community, and Regional Planning.",5,Master's Degree,0.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,404,Environmental Design.,3,Bachelor's Degree,0.0,0.0,0,PS,16,34527,PS,PS,PS,PS,15,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,545,57461,44249,73508
110644.0,1313,University of California-Davis,Public,1,406,Landscape Architecture.,3,Bachelor's Degree,0.0,0.0,1,PS,PS,PS,1,26,30,46087,23,PS,PS,PS,PS,PS,PS,PS,PS,30,PS,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,33,51338,31,27,28,49994,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,24,63380,PS,PS,17,68589,PS,PS,PS,26,PS,PS,PS,PS,PS,PS,PS,PS,PS,30,PS,PS,0.20 - 0.39,PS,PS,PS,0.20 - 0.39,PS,1,0,34,73277,28,PS,PS,PS,PS,PS,PS,PS,PS,PS,28,784,66387,52079,78585
110644.0,1313,University of California-Davis,Public,1,406,Landscape Architecture.,8,Graduate/Professional Certificate,1.0,3.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,501,Area Studies.,3,Bachelor's Degree,20.0,25.0,3,PS,PS,PS,PS,PS,PS,PS,15,PS,PS,PS,PS,PS,PS,PS,PS,23,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,22,21527,PS,PS,20,4,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,16,14,PS,PS,PS,PS,PS,PS,PS,PS,23,PS,PS,PS,PS,PS,PS,PS,PS,1,6,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3737,56625,37190,78481
110644.0,1313,University of California-Davis,Public,1,501,Area Studies.,5,Master's Degree,0.0,1.0,PS,PS,PS,PS,,,,,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,501,Area Studies.,6,Doctoral Degree,2.0,1.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,,,,,,,,,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,,,,,,,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,,,,,,,,,,,,,,,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",3,Bachelor's Degree,167.0,160.0,10,120,157,30450,7,103,129,32284,148,<=0.10,<=0.10,0.10 - 0.19,0.20 - 0.29,0.10 - 0.19,0.30 - 0.39,0.10 - 0.19,<=0.10,147,<=0.10,<=0.10,0.20 - 0.29,0.20 - 0.29,<=0.10,0.20 - 0.29,0.10 - 0.19,<=0.10,165,32747,23,32478,46,29999,142,32716,112,38674,99,86,100,38689,PS,PS,21,43645,91,36882,15,188,32563,108,PS,181,7,189,58670,81,97,46618,PS,PS,23,50341,83,46252,18,97,179,<=0.10,<=0.10,0.40 - 0.49,0.10 - 0.19,<=0.10,0.10 - 0.19,0.10 - 0.19,<=0.10,146,<=0.10,<=0.10,0.40 - 0.49,0.10 - 0.19,<=0.10,0.10 - 0.19,0.10 - 0.19,<=0.10,1,9,120,56498,102,PS,PS,PS,PS,28,60570,93,56302,29,109,5420,51710,34946,68128
110644.0,1313,University of California-Davis,Public,1,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",5,Master's Degree,2.0,4.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,465,62705,43158,81176
110644.0,1313,University of California-Davis,Public,1,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",6,Doctoral Degree,9.0,8.0,1,PS,PS,PS,0,12,13,53358,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,195,81271,63475,102506
110644.0,1313,University of California-Davis,Public,1,901,Communication and Media Studies.,3,Bachelor's Degree,293.0,288.0,17,254,302,38895,12,233,260,40874,273,<=0.05,<=0.05,0.10 - 0.14,0.05 - 0.09,0.05 - 0.09,0.45 - 0.49,0.25 - 0.29,<=0.05,253,<=0.05,<=0.05,0.10 - 0.14,0.05 - 0.09,0.05 - 0.09,0.40 - 0.44,0.30 - 0.34,<=0.05,212,43069,73,41718,85,42572,200,42943,275,50694,257,233,208,51826,66,51531,79,45459,196,52988,27,285,42569,186,PS,252,10,309,72778,219,200,61372,61,60243,79,58748,182,62581,PS,227,267,<=0.05,<=0.05,0.45 - 0.49,0.05 - 0.09,0.05 - 0.09,0.20 - 0.24,0.15 - 0.19,<=0.05,253,<=0.05,<=0.05,0.40 - 0.44,<=0.05,<=0.05,0.15 - 0.19,0.35 - 0.39,<=0.05,1,11,266,75758,232,201,71033,66,92613,77,74835,191,76421,22,229,61357,56359,39575,76115
110644.0,1313,University of California-Davis,Public,1,901,Communication and Media Studies.,5,Master's Degree,0.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,4101,71953,51074,99548
110644.0,1313,University of California-Davis,Public,1,901,Communication and Media Studies.,6,Doctoral Degree,0.0,0.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,505,77931,63649,102203
110644.0,1313,University of California-Davis,Public,1,907,"Radio, Television, and Digital Communication.",5,Master's Degree,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,PS,PS,PS,PS,PS,PS,,,,,,,,,,,,,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,907,"Radio, Television, and Digital Communication.",6,Doctoral Degree,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,PS,PS,PS,PS,PS,PS,,,,,,,,,,,,,1,PS,PS,PS,PS,PS,,PS,PS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,,,25,270,291,76488,12,183,205,81609,219,<=0.05,<=0.05,0.05 - 0.09,<=0.05,<=0.05,0.40 - 0.44,0.45 - 0.49,<=0.05,196,<=0.10,<=0.10,0.10 - 0.19,<=0.10,<=0.10,0.30 - 0.39,0.50 - 0.59,<=0.10,173,80240,68,99537,177,78155,64,106327,210,103694,200,193,151,104756,60,100530,176,99338,35,119220,25,241,84343,200,PS,204,10,277,138673,PS,146,126792,58,139822,171,129429,34,128496,PS,189,208,<=0.05,<=0.05,0.40 - 0.44,<=0.05,<=0.05,0.20 - 0.24,0.30 - 0.34,<=0.05,196,<=0.10,<=0.10,0.20 - 0.29,<=0.10,<=0.10,0.10 - 0.19,0.60 - 0.69,<=0.10,0,8,209,143465,196,149,140907,59,146921,173,140904,34,149633,PS,193,41037,92374,64179,128180
110644.0,1313,University of California-Davis,Public,1,1101,"Computer and Information Sciences, General.",5,Master's Degree,,,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,5870,124201,87810,176258
110644.0,1313,University of California-Davis,Public,1,1101,"Computer and Information Sciences, General.",6,Doctoral Degree,,,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,208,154538,104895,217438
110644.0,1313,University of California-Davis,Public,1,1107,Computer Science.,3,Bachelor's Degree,402.0,411.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,1107,Computer Science.,5,Master's Degree,68.0,100.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110644.0,1313,University of California-Davis,Public,1,1107,Computer Science.,6,Doctoral Degree,18.0,11.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
